Prompt	Decay [480nm]	Decay [484nm]	Decay [488nm]	Decay [492nm]	Decay [496nm]	Decay [500nm]	Decay [504nm]	Decay [508nm]	Decay [512nm]	Decay [516nm]	Decay [520nm]	Decay [524nm]	Decay [528nm]	Decay [532nm]	Decay [536nm]	Decay [540nm]	Decay [544nm]	Decay [548nm]	Decay [552nm]	Decay [556nm]	Decay [560nm]	Decay [564nm]	Decay [568nm]	Decay [572nm]	Decay [576nm]	Decay [580nm]	Decay [584nm]	Decay [588nm]	Decay [592nm]	Decay [596nm]	Decay [600nm]	Decay [604nm]	Decay [608nm]	Decay [612nm]	Decay [616nm]	Decay [620nm]	Decay [624nm]	Decay [628nm]	Decay [632nm]	Decay [636nm]	Decay [640nm]	Decay [644nm]	Decay [648nm]	Decay [652nm]	Decay [656nm]	Decay [660nm]	Decay [664nm]	Decay [668nm]	Decay [672nm]	Decay [676nm]	Decay [680nm]	Decay [684nm]	Decay [688nm]	Decay [692nm]	Decay [696nm]	Decay [700nm]	Decay [704nm]	Decay [708nm]
0	0	0	2	0	0	0	1	0	2	3	2	1	3	8	10	9	9	7	16	11	11	10	9	7	4	4	6	4	9	3	2	4	3	0	3	0	0	0	1	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0	1	0	1	0	0	0	0	1	2	0	0	4	5	3	8	8	11	5	10	4	13	7	16	6	9	5	3	12	11	2	6	4	2	0	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	1	0	0	0	0	1	6	5	5	6	9	7	8	3	15	18	9	10	12	13	10	6	7	2	6	4	5	3	2	1	1	2	2	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0
0	0	1	0	0	0	2	1	1	1	0	2	2	4	3	6	12	13	14	12	10	11	6	8	7	4	2	7	7	4	6	5	2	7	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	1	0	1	1	1	5	4	2	7	14	13	5	11	10	11	4	16	7	6	2	6	4	5	3	4	3	3	2	1	2	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	3	2	4	4	4	9	7	9	10	16	9	15	16	9	5	5	5	3	4	3	3	2	2	2	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	1	0	4	3	5	4	6	10	7	9	9	12	14	13	8	4	7	5	4	3	3	7	5	5	1	2	3	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	1	0	0	0	0	0	2	1	3	4	3	12	12	10	7	6	14	15	10	10	12	7	6	7	5	2	7	3	5	2	0	4	2	2	1	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	1	0	1	1	3	2	3	1	6	2	8	7	12	15	11	14	12	9	5	6	6	4	7	1	6	2	6	1	1	1	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	2	2	2	5	9	5	10	9	8	12	14	13	8	9	6	4	6	6	2	10	5	2	4	1	3	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	4	3	4	9	3	10	11	13	11	7	12	12	4	4	9	6	5	8	3	5	5	1	4	5	1	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	1	0	1	0	2	1	3	3	7	7	5	8	10	11	6	9	4	13	9	6	7	5	3	4	2	4	2	3	4	1	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0	4	2	9	3	8	11	11	14	12	10	5	10	8	7	8	11	8	3	2	4	3	3	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	1	0	0	0	3	5	1	4	2	8	10	9	12	11	14	5	3	6	14	5	7	6	2	6	3	5	0	1	1	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	3	0	0	0	0	1	4	4	3	7	8	11	12	6	10	14	10	10	10	8	10	5	4	4	6	3	7	7	2	1	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	1	1	0	3	4	6	8	7	5	17	14	14	6	10	19	6	9	12	2	8	3	6	4	3	3	3	3	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	1	0	1	1	1	4	9	5	11	8	12	9	15	15	10	11	8	7	7	10	4	6	4	3	4	5	2	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	1	1	0	1	1	3	4	4	5	8	11	10	8	17	11	2	12	10	9	9	10	8	5	5	2	3	3	5	2	0	0	2	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	1	1	0	2	1	3	7	10	8	6	17	6	5	19	16	10	16	5	5	5	7	5	6	4	7	4	2	4	2	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	2	0	1	2	0	3	3	5	8	11	14	6	19	9	9	4	9	7	6	2	4	3	4	6	5	2	0	4	2	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	1	0	0	0	0	0	1	0	0	1	1	3	1	13	4	6	10	16	11	13	13	8	10	5	9	3	5	5	5	1	1	5	1	2	0	2	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	2	0	0	0	2	4	5	5	11	8	13	8	20	6	9	12	4	9	12	5	6	4	5	4	3	4	2	2	1	1	0	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	2	1	2	4	4	2	6	3	14	8	6	10	14	14	7	11	7	4	5	5	6	2	6	5	8	6	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	1	2	0	1	1	0	3	4	8	6	6	12	17	12	11	9	4	9	4	9	3	3	5	7	6	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	1	0	1	4	0	1	4	5	7	8	7	4	16	8	11	10	6	10	5	4	4	1	2	2	1	2	5	3	1	2	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	1	0	0	1	1	1	3	2	0	1	2	10	9	10	17	12	13	7	9	7	5	7	0	9	7	4	1	2	2	1	1	0	1	1	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	2	0	1	1	0	0	0	0	3	2	7	12	6	7	10	11	10	6	6	8	9	4	5	4	4	6	4	1	3	1	3	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	1	2	5	4	6	10	5	12	12	17	12	10	7	7	4	5	8	2	4	4	4	5	2	6	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	3	0	1	2	1	0	7	7	13	7	10	15	10	6	11	10	7	7	3	4	10	10	3	3	1	1	5	4	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	2	0	0	0	0	0	1	3	1	1	2	8	5	8	13	13	10	12	6	5	11	11	5	6	5	2	3	4	2	2	0	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	1	4	9	9	8	14	14	7	9	8	13	5	12	14	4	5	7	1	3	7	4	6	3	1	2	2	0	1	2	0	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0
0	0	0	0	0	0	0	0	1	0	1	3	3	1	5	12	7	9	8	14	7	9	12	9	7	4	6	2	4	8	1	5	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	0	0	2	4	3	3	5	8	9	11	7	11	7	7	9	7	6	6	3	6	5	5	2	3	0	3	0	1	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	1	0	0	2	0	0	0	1	2	4	2	10	3	11	14	13	10	8	14	7	7	4	12	8	2	4	3	3	4	2	2	1	3	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	1	0	0	0	0	0	1	1	1	2	1	2	4	9	7	9	9	11	11	13	11	10	7	4	7	8	7	4	4	2	4	1	2	1	1	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	2	0	0	0	0	0	1	0	0	0	3	2	4	0	4	10	9	10	8	9	10	12	14	6	7	7	6	5	1	7	2	5	3	0	0	1	2	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	1	1	0	1	2	3	2	3	5	9	10	9	11	11	7	8	7	6	13	4	5	2	2	3	2	0	2	1	2	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	2	3	1	6	4	9	15	11	11	7	9	8	8	8	14	7	5	3	2	3	4	3	3	0	2	0	1	1	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	1	3	3	6	3	5	6	11	5	12	14	14	10	8	7	6	7	4	4	5	6	4	1	4	1	2	2	2	1	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	1	1	2	3	6	5	6	10	11	15	9	19	17	5	5	6	6	9	4	3	8	3	5	5	2	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	2	2	0	3	4	6	7	3	9	7	7	5	19	10	10	7	6	4	4	4	8	4	3	1	5	1	3	0	3	1	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	1	7	3	10	10	5	13	12	13	8	11	16	5	12	9	5	4	5	6	2	2	4	6	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2	0	0	0	0	1	0	3	2	4	2	6	7	3	10	7	11	10	9	10	8	9	6	8	4	3	4	3	2	4	3	1	0	1	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	1	0	0	1	1	1	3	6	3	6	9	10	6	5	16	15	7	11	7	3	5	3	6	6	1	2	4	4	6	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	0	1	4	2	3	7	6	7	11	11	16	19	12	8	9	6	10	4	2	6	3	5	6	3	4	0	0	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	0	2	1	1	12	6	6	6	11	12	9	8	12	10	10	4	2	4	5	2	5	6	3	4	2	1	1	3	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	1	2	1	2	3	2	4	7	9	8	17	11	10	7	10	13	5	9	10	8	1	2	3	3	3	5	3	1	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0	1	0	0	0	1	0	1	0	1	2	1	1	4	7	6	8	11	9	13	7	9	13	8	8	4	8	4	5	2	4	3	2	3	1	2	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	1	0	1	0	1	0	2	3	3	4	10	6	9	10	11	3	15	7	10	5	7	8	3	6	6	3	5	1	0	2	2	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0	1	0	0	0	0	0	1	1	1	0	0	3	1	3	7	11	12	3	8	5	9	15	4	3	8	3	7	4	5	3	4	5	0	2	0	3	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	1	0	0	0	1	0	0	1	1	1	0	7	6	10	8	11	10	7	11	14	10	10	7	8	7	2	3	3	6	5	0	1	2	2	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	0	2	2	2	3	7	10	6	17	7	9	10	6	12	12	10	7	10	10	4	3	4	2	3	3	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	1	2	0	0	0	1	0	0	0	7	7	4	7	11	9	9	9	10	10	11	7	8	5	5	3	5	5	2	4	2	3	2	2	1	1	0	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	1	1	0	0	1	0	2	0	1	0	2	5	1	11	10	7	7	8	4	4	7	10	5	6	7	5	6	5	5	4	3	1	2	1	1	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	2	1	1	5	6	12	11	6	18	9	10	5	6	3	8	7	6	5	8	4	6	6	3	3	1	1	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	1	0	0	0	1	1	2	1	4	2	4	12	6	6	7	13	15	8	6	8	3	8	11	6	7	6	4	3	0	3	1	4	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	0	1	1	5	2	6	5	6	8	10	5	17	11	7	10	8	11	7	2	7	2	6	2	4	3	2	3	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	0	1	0	0	3	1	6	7	12	14	13	8	12	10	7	8	6	9	8	5	5	4	2	2	3	2	4	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	3	4	1	4	9	7	7	12	13	6	8	8	10	7	7	5	2	3	5	6	2	0	1	1	4	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	0	0	2	0	1	8	3	5	3	7	10	18	7	8	8	6	7	6	5	6	5	3	3	4	0	0	3	2	2	1	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0	1	0	0	0	0	0	0	1	0	0	1	2	3	10	9	13	6	4	12	13	9	8	10	11	12	7	5	5	3	5	5	2	1	2	1	3	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	3	2	3	4	6	4	4	4	8	8	8	9	8	11	6	8	4	6	6	7	3	5	1	4	3	1	1	4	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	1	1	3	2	4	3	7	6	8	7	9	9	9	6	4	7	7	10	7	3	2	6	4	1	1	2	3	0	0	2	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	1	0	0	0	0	0	1	2	0	0	3	4	5	11	8	9	14	10	7	11	11	5	3	5	6	4	8	1	4	4	5	2	2	2	1	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	1	0	0	1	1	2	2	6	8	11	9	10	8	13	9	12	4	8	8	7	7	6	4	4	2	2	0	2	2	3	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	1	0	0	0	1	0	0	1	0	2	3	6	3	10	8	10	11	11	14	6	10	0	4	9	4	2	3	1	4	4	3	5	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	3	2	4	7	8	13	6	10	8	12	6	7	8	13	6	5	9	1	6	2	2	2	2	3	1	2	0	1	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	1	1	1	1	1	1	4	5	12	7	8	12	14	12	7	10	10	15	8	5	5	2	1	6	6	4	4	3	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	3	1	1	0	4	10	6	9	8	8	12	6	8	8	11	6	4	6	6	11	4	3	2	2	4	1	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	1	0	0	1	1	1	1	3	3	4	8	6	12	10	14	7	7	11	8	8	6	5	2	5	4	1	3	1	2	0	4	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	2	0	0	0	0	0	0	0	1	2	5	2	4	3	4	12	13	12	15	6	10	6	7	4	8	5	3	5	2	2	1	2	1	3	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	2	0	1	0	0	1	1	1	0	0	1	3	2	6	5	6	13	8	13	14	8	7	11	4	7	1	4	9	3	5	5	4	0	0	1	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	1	1	0	3	4	2	1	15	3	11	11	11	14	11	9	7	9	8	6	3	9	5	3	3	1	3	2	7	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	1	1	1	2	6	12	7	12	10	13	10	9	12	6	12	11	6	3	2	5	4	4	3	3	3	2	2	1	0	1	2	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0
0	0	1	0	1	1	1	0	0	0	1	3	3	2	3	7	8	9	12	9	5	7	12	10	9	1	6	5	5	8	5	4	2	1	1	0	0	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	1	0	0	1	2	1	1	3	5	7	7	5	11	5	7	15	14	9	4	3	9	5	10	5	1	2	3	0	3	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	1	0	0	0	0	2	0	3	5	8	8	8	15	13	8	11	4	8	7	7	7	10	5	5	5	10	2	4	4	3	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	0	0	0	0	0	1	3	1	4	2	5	3	7	7	8	11	13	17	13	9	8	11	3	5	6	4	3	1	5	1	2	1	4	0	3	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	1	0	1	1	1	3	7	0	11	14	3	14	8	8	13	9	2	9	13	16	5	9	3	3	2	2	1	3	3	0	0	0	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1	2	6	8	7	10	6	7	8	16	8	4	4	8	6	5	8	6	8	3	0	1	3	1	1	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	0	0	0	1	1	4	4	9	6	7	10	10	13	8	12	10	10	7	4	3	7	3	4	5	6	1	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	1	0	0	0	1	1	1	2	3	6	3	10	6	7	7	13	8	7	7	6	6	5	5	7	0	3	4	4	2	1	1	2	4	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	1	0	3	4	7	3	12	14	6	13	10	11	12	7	11	4	3	3	7	1	6	2	2	3	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	1	0	0	0	1	1	1	3	4	5	4	7	5	12	11	17	9	9	9	7	5	4	4	5	2	4	4	3	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0	0	1	1	7	5	8	10	9	6	12	8	14	10	8	4	9	7	5	4	4	1	1	2	0	3	0	0	1	0	2	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	1	1	1	0	0	0	2	3	2	3	1	5	8	4	7	12	11	7	9	7	11	5	7	6	5	6	6	4	2	4	5	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	1	0	2	2	2	5	4	3	6	6	11	11	9	9	11	12	13	4	5	7	8	8	2	3	4	3	2	5	1	0	2	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
0	1	0	0	0	0	0	0	1	1	0	2	3	3	4	3	10	12	11	7	13	15	8	9	5	5	3	3	3	5	3	3	3	3	2	0	0	2	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	1	2	1	6	3	7	9	9	11	6	8	11	9	5	11	9	4	7	5	4	3	3	9	5	4	0	2	0	2	1	0	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	2	1	5	1	9	11	5	11	10	16	9	5	13	7	3	4	7	4	3	6	3	4	2	3	3	1	5	3	2	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	1	0	2	0	0	0	0	0	1	2	2	4	1	6	11	8	9	13	10	8	12	10	6	13	2	8	1	2	1	0	3	1	0	2	0	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	3	2	5	4	3	9	7	8	11	4	12	11	7	7	5	5	7	6	4	5	4	2	3	3	1	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	1	1	0	0	0	3	4	2	2	8	7	11	8	9	7	9	9	6	6	3	3	3	3	3	0	2	6	0	1	2	1	0	4	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0
0	2	0	0	0	0	0	0	0	1	1	0	3	4	3	4	10	7	8	14	12	12	12	9	13	9	3	8	3	7	4	5	3	1	1	4	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	2	1	0	0	1	2	3	2	4	5	2	11	5	8	11	13	12	5	3	8	7	12	4	6	1	2	4	6	2	5	2	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	1	2	1	2	1	6	7	6	12	6	8	9	10	8	11	10	4	6	7	1	0	5	3	3	1	0	2	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	1	3	1	4	4	10	11	10	15	12	13	12	8	6	7	8	7	2	6	1	4	7	3	1	2	1	2	2	2	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	1	0	0	0	0	0	2	7	6	4	3	9	13	11	8	16	5	13	5	13	3	8	9	10	5	3	3	2	3	2	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	1	0	0	0	0	2	1	3	2	2	7	9	7	9	8	10	12	9	11	8	8	8	5	6	6	3	6	3	1	4	1	0	2	0	0	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	2	3	2	6	6	10	13	9	10	7	14	11	6	9	2	9	6	4	0	4	1	3	0	3	2	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	3	4	0	6	12	14	9	9	12	10	9	7	9	7	6	9	7	4	4	3	4	2	3	3	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	1	0	1	2	2	3	7	5	6	8	7	9	11	13	13	13	7	4	12	3	5	6	5	4	3	1	2	5	1	1	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	1	1	0	0	1	0	0	0	0	2	1	3	3	7	8	9	16	10	5	10	10	10	4	8	9	2	9	4	1	3	2	2	2	3	3	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	1	0	3	1	5	4	3	5	5	6	9	20	5	8	7	7	8	6	2	2	6	3	2	0	1	3	0	2	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	2	3	4	6	5	10	8	13	12	13	14	10	5	3	9	5	13	4	2	3	2	1	1	4	2	3	2	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	1	0	3	0	5	6	9	12	9	16	13	9	11	8	11	7	6	7	9	6	6	7	0	3	0	1	1	0	3	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	5	2	4	6	9	9	7	8	7	7	11	8	10	11	4	2	5	5	5	2	5	3	2	2	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	1	0	0	1	1	0	3	6	4	10	12	10	12	8	14	6	8	10	4	6	5	4	2	4	4	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	1	0	2	5	3	7	7	9	8	6	9	7	6	11	8	4	6	8	7	3	5	3	3	0	0	3	3	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	4	3	4	5	7	11	10	6	15	11	9	14	10	10	3	5	6	6	5	5	6	3	1	2	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	2	1	2	1	1	5	7	9	7	5	10	14	14	10	6	7	9	9	2	6	9	2	3	1	2	0	0	0	2	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	0	3	5	6	9	9	14	10	9	14	11	11	11	10	4	8	5	5	3	6	2	4	3	1	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	2	0	0	0	0	1	0	0	1	2	5	0	5	10	13	7	10	15	9	13	10	8	4	10	6	4	3	5	1	4	5	3	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	1	0	0	0	1	0	1	0	0	0	2	1	8	8	6	8	10	5	6	15	14	8	6	8	7	8	4	3	5	0	3	4	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
